timestamp;latitude;longitude;altitude;horizontalAccuracy;verticalAccuracy;speed;course
2020-06-21 11:24:24 +0000;51.878430;6.003055;13.710906;5.000000;5.000000;24.156000;56.250000
2020-06-21 11:24:29 +0000;51.878583;6.003427;13.592483;5.000000;5.000000;24.588000;57.656250
2020-06-21 11:24:33 +0000;51.878735;6.003739;14.253500;5.000000;5.000000;26.891999;56.953125
2020-06-21 11:24:37 +0000;51.878878;6.004110;13.348177;5.000000;5.000000;24.624001;54.140625
2020-06-21 11:24:41 +0000;51.879007;6.004457;13.474948;5.000000;5.000000;25.488000;63.281250
2020-06-21 11:24:46 +0000;51.879133;6.004877;13.784586;5.000000;5.000000;24.768000;65.039062
2020-06-21 11:24:50 +0000;51.879255;6.005209;13.838836;5.000000;5.000000;24.768000;62.578125
2020-06-21 11:24:54 +0000;51.879385;6.005513;13.874896;5.000000;5.000000;23.291999;62.226562
2020-06-21 11:25:00 +0000;51.879449;6.005897;13.446411;5.000000;5.000000;6.660000;36.914062
2020-06-21 11:25:09 +0000;51.879647;6.005611;13.282091;5.000000;5.000000;15.696000;309.375000
2020-06-21 11:25:15 +0000;51.879805;6.005308;12.627314;5.000000;5.000000;16.919999;303.750000
2020-06-21 11:25:21 +0000;51.879887;6.004926;8.812054;5.000000;5.000000;12.924000;291.445312
2020-06-21 11:28:18 +0000;51.879968;6.004574;6.795869;5.000000;5.000000;2.736000;326.953125
2020-06-21 11:29:00 +0000;51.880189;6.004488;7.173203;5.000000;5.000000;6.372000;14.062500
2020-06-21 11:29:16 +0000;51.880412;6.004626;7.150099;5.000000;5.000000;7.056000;20.390625
2020-06-21 11:29:30 +0000;51.880620;6.004782;7.332131;5.000000;5.000000;6.624000;14.765625
2020-06-21 11:29:44 +0000;51.880847;6.004883;7.752445;5.000000;5.000000;7.380000;356.835938
2020-06-21 11:29:55 +0000;51.881085;6.004886;7.666331;5.000000;5.000000;6.696000;344.882812
2020-06-21 11:30:08 +0000;51.881323;6.004879;7.745840;5.000000;5.000000;6.048000;3.515625
2020-06-21 11:30:26 +0000;51.881559;6.004855;7.945194;5.000000;5.000000;6.696000;358.593750
2020-06-21 11:30:41 +0000;51.881791;6.004815;7.376601;5.000000;5.000000;6.984000;358.593750
2020-06-21 11:30:54 +0000;51.882032;6.004834;6.837632;5.000000;5.000000;6.300000;7.734375
2020-06-21 11:31:08 +0000;51.882262;6.004913;6.980139;5.000000;5.000000;6.084000;28.476562
2020-06-21 11:31:23 +0000;51.882464;6.005085;7.033686;5.000000;5.000000;6.084000;41.484375
2020-06-21 11:31:39 +0000;51.882617;6.005385;7.248655;5.000000;5.000000;6.012000;51.679688
2020-06-21 11:31:53 +0000;51.882741;6.005697;7.249522;5.000000;5.000000;5.652000;54.140625
2020-06-21 11:32:17 +0000;51.882930;6.005903;8.018376;5.000000;5.000000;2.592000;0.703125
2020-06-21 11:33:15 +0000;51.883162;6.005780;8.620734;5.000000;5.000000;8.064000;358.242188
2020-06-21 11:33:25 +0000;51.883411;6.005703;10.819793;5.000000;5.000000;10.512000;342.773438
2020-06-21 11:33:34 +0000;51.883628;6.005487;10.594381;5.000000;5.000000;13.140000;320.625000
2020-06-21 11:33:41 +0000;51.883838;6.005313;10.573921;5.000000;5.000000;14.004000;337.148438
2020-06-21 11:33:48 +0000;51.884049;6.005122;10.573564;5.000000;5.000000;14.904000;327.656250
2020-06-21 11:33:54 +0000;51.884254;6.004963;10.033718;5.000000;5.000000;16.380001;341.015625
2020-06-21 11:34:00 +0000;51.884494;6.004866;9.925139;5.000000;5.000000;17.604000;341.718750
2020-06-21 11:34:06 +0000;51.884742;6.004731;10.215137;5.000000;5.000000;17.784000;337.148438
2020-06-21 11:34:13 +0000;51.884979;6.004672;10.866923;5.000000;5.000000;15.696000;358.242188
2020-06-21 11:34:22 +0000;51.885214;6.004697;11.951956;5.000000;5.000000;7.128000;336.093750
2020-06-21 11:34:31 +0000;51.885319;6.004335;16.146832;5.000000;5.000000;11.700000;286.171875
2020-06-21 11:34:46 +0000;51.885425;6.004713;18.219121;5.000000;5.000000;15.408001;74.882812
2020-06-21 11:34:52 +0000;51.885555;6.005064;18.792087;5.000000;5.000000;16.704000;53.789062
2020-06-21 11:34:58 +0000;51.885734;6.005386;18.748893;5.000000;5.000000;17.640000;48.164062
2020-06-21 11:35:03 +0000;51.885891;6.005678;18.401595;5.000000;5.000000;19.763999;49.218750
2020-06-21 11:35:07 +0000;51.886033;6.005968;18.682955;5.000000;5.000000;23.616000;50.976562
2020-06-21 11:35:11 +0000;51.886196;6.006264;18.814137;5.000000;5.000000;24.624001;48.515625
2020-06-21 11:35:15 +0000;51.886348;6.006588;18.384795;5.000000;5.000000;26.280001;50.273438
2020-06-21 11:35:19 +0000;51.886507;6.006949;18.547637;5.000000;5.000000;27.647999;60.820312
2020-06-21 11:35:23 +0000;51.886601;6.007364;18.804478;5.000000;5.000000;28.296000;78.750000
2020-06-21 11:35:27 +0000;51.886645;6.007803;19.561420;5.000000;5.000000;27.072000;85.305038
2020-06-21 11:35:31 +0000;51.886666;6.008203;19.016462;5.000000;5.000000;26.244000;85.305038
2020-06-21 11:35:35 +0000;51.886687;6.008631;19.330832;5.000000;5.000000;25.704000;85.305038
2020-06-21 11:35:39 +0000;51.886708;6.009043;19.652491;5.000000;5.000000;25.775999;85.305038
2020-06-21 11:35:43 +0000;51.886729;6.009458;19.184123;5.000000;5.000000;25.919999;85.305038
2020-06-21 11:35:47 +0000;51.886752;6.009892;19.454553;5.000000;5.000000;25.596000;85.154305
2020-06-21 11:35:51 +0000;51.886776;6.010339;19.109212;5.000000;5.000000;26.891999;85.154305
2020-06-21 11:35:55 +0000;51.886796;6.010721;18.998455;5.000000;5.000000;25.919999;84.842957
2020-06-21 11:35:59 +0000;51.886822;6.011189;19.780962;5.000000;5.000000;26.640000;84.842957
2020-06-21 11:36:03 +0000;51.886848;6.011602;19.803641;5.000000;5.000000;23.796000;83.727783
2020-06-21 11:36:07 +0000;51.886877;6.012022;19.275452;5.000000;5.000000;25.812000;83.217010
2020-06-21 11:36:11 +0000;51.886908;6.012443;18.636708;5.000000;5.000000;25.488000;83.217010
2020-06-21 11:36:15 +0000;51.886937;6.012814;18.337033;5.000000;5.000000;26.316000;82.957657
2020-06-21 11:36:19 +0000;51.886970;6.013245;19.126542;5.000000;5.000000;26.496000;82.605927
2020-06-21 11:36:23 +0000;51.887007;6.013708;18.567896;5.000000;5.000000;30.168000;82.605927
2020-06-21 11:36:27 +0000;51.887043;6.014149;18.023054;5.000000;5.000000;26.675999;82.227768
2020-06-21 11:36:31 +0000;51.887102;6.014559;17.361118;5.000000;5.000000;27.000000;72.687904
2020-06-21 11:36:35 +0000;51.887187;6.014997;17.684564;5.000000;5.000000;26.640000;72.238297
2020-06-21 11:36:39 +0000;51.887267;6.015398;17.108504;5.000000;5.000000;26.928000;72.238297
2020-06-21 11:36:43 +0000;51.887344;6.015784;13.474991;5.000000;5.000000;27.036001;71.609344
2020-06-21 11:36:47 +0000;51.887433;6.016203;13.517776;5.000000;5.000000;26.244000;70.500229
2020-06-21 11:36:51 +0000;51.887517;6.016586;13.965225;5.000000;5.000000;25.163999;69.996178
2020-06-21 11:36:55 +0000;51.887611;6.017005;14.474319;5.000000;5.000000;27.324001;69.996178
2020-06-21 11:36:59 +0000;51.887705;6.017419;13.643753;5.000000;5.000000;27.180001;69.996178
2020-06-21 11:37:03 +0000;51.887797;6.017835;15.090408;5.000000;5.000000;26.532000;70.561935
2020-06-21 11:37:07 +0000;51.887878;6.018204;14.243118;5.000000;5.000000;26.388000;70.561935
2020-06-21 11:37:11 +0000;51.887963;6.018606;13.611649;5.000000;5.000000;27.396000;71.609612
2020-06-21 11:37:15 +0000;51.888049;6.018967;14.172318;5.000000;5.000000;25.128000;69.890228
2020-06-21 11:37:19 +0000;51.888110;6.019346;13.859818;5.000000;5.000000;23.796000;80.112587
2020-06-21 11:37:23 +0000;51.888083;6.019802;13.803299;5.000000;5.000000;24.263999;92.109375
2020-06-21 11:37:28 +0000;51.888048;6.020251;14.978043;5.000000;5.000000;23.436001;96.679688
2020-06-21 11:37:32 +0000;51.888053;6.020640;14.921280;5.000000;5.000000;24.012000;82.265625
2020-06-21 11:37:36 +0000;51.888124;6.021020;15.006668;5.000000;5.000000;23.436001;69.609375
2020-06-21 11:37:41 +0000;51.888248;6.021431;16.431595;5.000000;5.000000;24.047999;59.414062
2020-06-21 11:37:45 +0000;51.888393;6.021801;17.067276;5.000000;5.000000;25.163999;60.468750
2020-06-21 11:37:49 +0000;51.888524;6.022112;16.568130;5.000000;5.000000;24.984000;59.414062
2020-06-21 11:37:53 +0000;51.888654;6.022467;16.841385;5.000000;5.000000;23.652001;57.656250
2020-06-21 11:37:58 +0000;51.888761;6.022842;18.089005;5.000000;5.000000;21.275999;63.281250
2020-06-21 11:38:03 +0000;51.888950;6.023141;17.397415;5.000000;5.000000;25.091999;20.039062
2020-06-21 11:38:07 +0000;51.889235;6.023161;15.248123;5.000000;5.000000;29.519999;354.023438
2020-06-21 11:38:11 +0000;51.889520;6.023119;16.036392;5.000000;5.000000;29.088000;350.507812
2020-06-21 11:38:15 +0000;51.889794;6.022999;15.062271;5.000000;5.000000;28.008001;349.804688
2020-06-21 11:38:19 +0000;51.890058;6.022947;14.912308;5.000000;5.000000;28.116000;349.804688
2020-06-21 11:38:22 +0000;51.890286;6.022877;16.019547;5.000000;5.000000;26.819999;350.507812
2020-06-21 11:38:26 +0000;51.890556;6.022841;17.637894;5.000000;5.000000;26.675999;350.156250
2020-06-21 11:38:30 +0000;51.890845;6.022760;18.293655;5.000000;5.000000;27.288000;348.750000
2020-06-21 11:38:34 +0000;51.891125;6.022672;18.010880;5.000000;5.000000;28.368000;343.476562
2020-06-21 11:38:38 +0000;51.891383;6.022591;18.001114;5.000000;5.000000;28.475999;346.640625
2020-06-21 11:38:42 +0000;51.891640;6.022484;17.872513;5.000000;5.000000;26.856000;354.375000
2020-06-21 11:38:46 +0000;51.891893;6.022342;17.855850;5.000000;5.000000;27.432000;328.359375
2020-06-21 11:38:52 +0000;51.892110;6.022241;18.958572;5.000000;5.000000;5.904000;8.437500
2020-06-21 11:39:15 +0000;51.892335;6.022365;14.897293;5.000000;5.000000;20.556000;358.594330
2020-06-21 11:39:20 +0000;51.892618;6.022428;15.804031;5.000000;5.000000;19.980001;21.665426
2020-06-21 11:39:27 +0000;51.892848;6.022612;14.506119;5.000000;5.000000;8.820000;37.521942
2020-06-21 11:40:09 +0000;51.893040;6.022848;15.853775;5.000000;5.000000;7.992000;50.672131
2020-06-21 11:40:27 +0000;51.893150;6.023174;11.198196;5.000000;5.000000;8.532000;64.630676
2020-06-21 11:42:12 +0000;51.893237;6.023541;6.631973;60.281093;60.281093;5.364000;64.630676
2020-06-21 11:42:18 +0000;51.893329;6.023922;7.469315;40.606670;40.606670;4.932000;64.630676
2020-06-21 11:42:20 +0000;51.893483;6.024472;7.441910;5.000000;5.000000;5.796000;75.585938
2020-06-21 11:42:39 +0000;51.893480;6.024844;7.140884;5.000000;5.000000;4.752000;90.703125
2020-06-21 11:43:08 +0000;51.893423;6.025273;8.014725;5.000000;5.000000;13.104000;99.310844
2020-06-21 11:43:17 +0000;51.893349;6.025647;10.521157;5.000000;5.000000;14.040000;109.687500
2020-06-21 11:43:23 +0000;51.893205;6.025926;11.400155;5.000000;5.000000;15.732000;136.054688
2020-06-21 11:43:29 +0000;51.893026;6.026151;12.716920;5.000000;5.000000;12.240000;145.195312
2020-06-21 11:43:38 +0000;51.892784;6.026219;13.842962;5.000000;5.000000;11.268000;177.890625
2020-06-21 11:43:46 +0000;51.892537;6.026274;13.958090;5.000000;5.000000;13.068000;165.585938
2020-06-21 11:43:53 +0000;51.892277;6.026335;14.394544;5.000000;5.000000;15.840000;180.351562
2020-06-21 11:43:59 +0000;51.892010;6.026351;14.404350;5.000000;5.000000;19.980001;171.914062
2020-06-21 11:44:04 +0000;51.891738;6.026414;14.757781;5.000000;5.000000;20.160000;178.593750
2020-06-21 11:44:09 +0000;51.891490;6.026366;14.376603;5.000000;5.000000;21.419999;177.509613
2020-06-21 11:44:14 +0000;51.891215;6.026403;14.445379;5.000000;5.000000;21.060000;166.294739
2020-06-21 11:44:19 +0000;51.891030;6.026664;13.776046;5.000000;5.000000;20.952001;134.410812
2020-06-21 11:44:23 +0000;51.890950;6.027007;14.276077;5.000000;5.000000;21.636001;96.324455
2020-06-21 11:44:28 +0000;51.890991;6.027502;14.177892;5.000000;5.000000;22.319999;70.271675
2020-06-21 11:44:33 +0000;51.891099;6.027882;14.427469;5.000000;5.000000;20.700000;70.271675
2020-06-21 11:44:37 +0000;51.891186;6.028229;14.732011;5.000000;5.000000;22.319999;70.074432
2020-06-21 11:44:41 +0000;51.891278;6.028582;14.686458;5.000000;5.000000;22.680001;70.074432
2020-06-21 11:44:46 +0000;51.891344;6.028973;15.060900;5.000000;5.000000;23.184000;70.074432
2020-06-21 11:44:50 +0000;51.891422;6.029314;15.000039;5.000000;5.000000;23.796000;70.074432
2020-06-21 11:44:54 +0000;51.891501;6.029669;14.882063;5.000000;5.000000;24.732000;70.074432
2020-06-21 11:44:58 +0000;51.891585;6.030075;15.342504;5.000000;5.000000;23.472000;70.074432
2020-06-21 11:45:02 +0000;51.891681;6.030461;15.271050;5.000000;5.000000;25.668000;70.074432
2020-06-21 11:45:07 +0000;51.891593;6.030813;16.088497;5.000000;5.000000;22.428000;162.494095
2020-06-21 11:45:11 +0000;51.891370;6.030955;16.262790;5.000000;5.000000;22.175999;162.946457
2020-06-21 11:45:15 +0000;51.891153;6.031054;16.449406;5.000000;5.000000;22.536001;164.531250
2020-06-21 11:45:19 +0000;51.890937;6.031167;16.714623;5.000000;5.000000;22.608001;168.046875
2020-06-21 11:45:24 +0000;51.890666;6.031278;16.564050;5.000000;5.000000;22.572000;163.125000
2020-06-21 11:45:29 +0000;51.890394;6.031404;16.909937;5.000000;5.000000;22.536001;163.828125
2020-06-21 11:45:34 +0000;51.890128;6.031552;16.734174;5.000000;5.000000;23.184000;163.476562
2020-06-21 11:45:39 +0000;51.889869;6.031683;16.673332;5.000000;5.000000;22.608001;161.367188
2020-06-21 11:45:43 +0000;51.889648;6.031790;16.589999;5.000000;5.000000;22.247999;164.531250
2020-06-21 11:45:47 +0000;51.889425;6.031907;16.237988;5.000000;5.000000;22.896000;165.234375
2020-06-21 11:45:52 +0000;51.889171;6.032033;16.477092;5.000000;5.000000;21.312000;155.039062
2020-06-21 11:45:57 +0000;51.888940;6.032198;17.593790;5.000000;5.000000;20.808001;152.226562
2020-06-21 11:46:02 +0000;51.888708;6.032416;16.546434;5.000000;5.000000;20.772000;155.390625
2020-06-21 11:46:07 +0000;51.888489;6.032615;17.387142;5.000000;5.000000;19.908001;149.765625
2020-06-21 11:46:12 +0000;51.888290;6.032868;17.394878;5.000000;5.000000;19.872000;138.164062
2020-06-21 11:46:17 +0000;51.888127;6.033155;17.883773;5.000000;5.000000;20.160000;129.726562
2020-06-21 11:46:22 +0000;51.887983;6.033506;18.152973;5.000000;5.000000;20.663999;116.367188
2020-06-21 11:46:27 +0000;51.887900;6.033905;18.359144;5.000000;5.000000;21.060000;107.226562
2020-06-21 11:46:32 +0000;51.887848;6.034312;18.261791;5.000000;5.000000;21.816000;98.437500
2020-06-21 11:46:37 +0000;51.887821;6.034755;18.611318;5.000000;5.000000;21.924001;95.273438
2020-06-21 11:46:42 +0000;51.887809;6.035141;18.162354;5.000000;5.000000;21.168000;84.726562
2020-06-21 11:46:47 +0000;51.887868;6.035547;17.867134;5.000000;5.000000;19.872000;79.241737
2020-06-21 11:46:52 +0000;51.887911;6.035980;18.047498;5.000000;5.000000;20.484000;88.797211
2020-06-21 11:46:57 +0000;51.887921;6.036404;18.140130;5.000000;5.000000;20.844000;100.188133
2020-06-21 11:47:02 +0000;51.887854;6.036802;18.197222;5.000000;5.000000;21.168000;112.780777
2020-06-21 11:47:07 +0000;51.887683;6.037184;18.877648;5.000000;5.000000;21.275999;129.685638
2020-06-21 11:47:12 +0000;51.887499;6.037454;18.285163;5.000000;5.000000;19.296000;132.539062
2020-06-21 11:47:18 +0000;51.887377;6.037785;18.298879;5.000000;5.000000;17.208001;116.015625
2020-06-21 11:47:24 +0000;51.887261;6.038180;18.496911;5.000000;5.000000;19.008001;116.367188
2020-06-21 11:47:28 +0000;51.887169;6.038527;18.439906;5.000000;5.000000;22.140000;111.159401
2020-06-21 11:47:33 +0000;51.887094;6.038927;18.931169;5.000000;5.000000;22.212000;101.630501
2020-06-21 11:47:38 +0000;51.887075;6.039376;18.382556;5.000000;5.000000;22.680001;89.217285
2020-06-21 11:47:42 +0000;51.887115;6.039738;18.117260;5.000000;5.000000;23.004000;79.642578
2020-06-21 11:47:46 +0000;51.887175;6.040110;17.608983;5.000000;5.000000;23.580001;79.642578
2020-06-21 11:47:50 +0000;51.887232;6.040497;17.674480;5.000000;5.000000;24.372000;80.342033
2020-06-21 11:47:54 +0000;51.887243;6.040869;17.870573;5.000000;5.000000;24.912000;94.194496
2020-06-21 11:47:58 +0000;51.887186;6.041283;17.992932;5.000000;5.000000;24.875999;104.511436
2020-06-21 11:48:02 +0000;51.887069;6.041668;18.497476;5.000000;5.000000;25.812000;108.390793
2020-06-21 11:48:06 +0000;51.886979;6.042080;17.995956;5.000000;5.000000;25.632000;111.777245
2020-06-21 11:48:10 +0000;51.886892;6.042459;17.697873;5.000000;5.000000;24.732000;108.938148
2020-06-21 11:48:14 +0000;51.886806;6.042823;17.921785;5.000000;5.000000;24.588000;106.528755
2020-06-21 11:48:19 +0000;51.886750;6.043247;17.891930;5.000000;5.000000;23.904000;98.022522
2020-06-21 11:48:23 +0000;51.886716;6.043641;17.778910;5.000000;5.000000;23.544000;92.183083
2020-06-21 11:48:27 +0000;51.886728;6.044040;17.796498;5.000000;5.000000;24.156000;84.924637
2020-06-21 11:48:31 +0000;51.886745;6.044410;17.962369;5.000000;5.000000;23.868000;81.918892
2020-06-21 11:48:36 +0000;51.886795;6.044857;18.135318;5.000000;5.000000;24.444000;80.017159
2020-06-21 11:48:40 +0000;51.886843;6.045268;18.269628;5.000000;5.000000;23.616000;82.812271
2020-06-21 11:48:45 +0000;51.886827;6.045654;17.924819;5.000000;5.000000;21.275999;130.429688
2020-06-21 11:48:49 +0000;51.886601;6.045897;17.204043;5.000000;5.000000;24.012000;157.505524
2020-06-21 11:48:53 +0000;51.886328;6.046074;15.636939;8.928508;8.928508;29.160001;158.870544
2020-06-21 11:48:56 +0000;51.886085;6.046215;13.711328;5.000000;5.000000;32.544000;161.748184
2020-06-21 11:48:59 +0000;51.885828;6.046333;11.935463;5.000000;5.000000;33.624001;164.844101
2020-06-21 11:49:02 +0000;51.885586;6.046439;11.228836;5.000000;5.000000;32.219999;164.844101
2020-06-21 11:49:05 +0000;51.885356;6.046538;11.550735;5.000000;5.000000;32.868000;165.212616
2020-06-21 11:49:08 +0000;51.885131;6.046634;11.138443;5.000000;5.000000;28.512000;165.212616
2020-06-21 11:49:12 +0000;51.884891;6.046737;11.519485;5.000000;5.000000;25.740000;165.212616
2020-06-21 11:49:16 +0000;51.884664;6.046834;9.692825;5.000000;5.000000;22.608001;165.212616
2020-06-21 11:49:20 +0000;51.884431;6.046933;9.305679;5.000000;5.000000;24.047999;165.212616
2020-06-21 11:49:24 +0000;51.884204;6.047030;9.223831;5.000000;5.000000;23.975999;165.212616
2020-06-21 11:49:28 +0000;51.883971;6.047129;9.152664;5.000000;5.000000;24.840000;165.212616
2020-06-21 11:49:32 +0000;51.883738;6.047228;9.372269;5.000000;5.000000;21.744000;165.212616
2020-06-21 11:49:36 +0000;51.883514;6.047324;9.762833;5.000000;5.000000;22.896000;165.212570
2020-06-21 11:49:41 +0000;51.883255;6.047435;10.347672;5.000000;5.000000;22.391999;165.199646
2020-06-21 11:49:45 +0000;51.883030;6.047531;11.234085;5.000000;5.000000;22.896000;165.199646
2020-06-21 11:49:50 +0000;51.882779;6.047638;10.221146;5.000000;5.000000;17.928000;165.197449
2020-06-21 11:49:54 +0000;51.882552;6.047735;11.610728;5.000000;5.000000;23.652001;165.197449
2020-06-21 11:49:58 +0000;51.882331;6.047829;11.531946;5.000000;5.000000;23.400000;165.197449
2020-06-21 11:50:02 +0000;51.882114;6.047922;11.717956;5.000000;5.000000;21.491999;165.197449
2020-06-21 11:50:06 +0000;51.881856;6.048032;11.391074;5.000000;5.000000;24.228000;165.197449
2020-06-21 11:50:11 +0000;51.881587;6.048147;11.060424;5.000000;5.000000;23.112000;165.197449
2020-06-21 11:50:15 +0000;51.881340;6.048252;11.162462;5.000000;5.000000;22.896000;165.197449
2020-06-21 11:50:19 +0000;51.881095;6.048357;11.234762;5.000000;5.000000;24.228000;165.197449
2020-06-21 11:50:23 +0000;51.880854;6.048460;11.447913;5.000000;5.000000;23.760000;165.197449
2020-06-21 11:50:27 +0000;51.880581;6.048576;11.414582;5.000000;5.000000;23.508001;165.197449
2020-06-21 11:50:32 +0000;51.880323;6.048686;11.799283;5.000000;5.000000;21.024001;165.197449
2020-06-21 11:50:36 +0000;51.880056;6.048801;11.795520;5.000000;5.000000;25.200000;165.197449
2020-06-21 11:50:40 +0000;51.879816;6.048903;11.572759;5.000000;5.000000;23.544000;165.197449
2020-06-21 11:50:44 +0000;51.879598;6.048996;12.075369;5.000000;5.000000;24.372000;165.197449
2020-06-21 11:50:48 +0000;51.879365;6.049096;12.445680;5.000000;5.000000;24.119999;165.197449
2020-06-21 11:50:52 +0000;51.879146;6.049189;12.219138;8.955250;8.955250;23.075999;165.197449
2020-06-21 11:50:56 +0000;51.878926;6.049283;12.116296;5.000000;5.000000;23.544000;165.197449
2020-06-21 11:51:00 +0000;51.878683;6.049387;12.253665;8.109879;8.109879;26.136001;165.197449
2020-06-21 11:51:04 +0000;51.878454;6.049485;12.292520;5.000000;5.000000;23.940000;165.197449
2020-06-21 11:51:08 +0000;51.878224;6.049583;12.567015;5.000000;5.000000;24.552001;165.197449
2020-06-21 11:51:12 +0000;51.877976;6.049689;12.408938;5.000000;5.000000;24.191999;165.197449
2020-06-21 11:51:16 +0000;51.877741;6.049789;12.498710;5.000000;5.000000;24.191999;165.197449
2020-06-21 11:51:20 +0000;51.877522;6.049883;12.688936;5.000000;5.000000;23.004000;165.197449
2020-06-21 11:51:24 +0000;51.877303;6.049976;13.101751;5.000000;5.000000;22.788000;165.197449
2020-06-21 11:51:28 +0000;51.877074;6.050006;12.860474;5.000000;5.000000;23.436001;165.234375
2020-06-21 11:51:32 +0000;51.876850;6.050084;13.388490;5.000000;5.000000;24.047999;164.882812
2020-06-21 11:51:36 +0000;51.876621;6.050189;13.518257;5.000000;5.000000;23.724001;167.343750
2020-06-21 11:51:40 +0000;51.876397;6.050289;13.789645;5.000000;5.000000;23.112000;166.289062
2020-06-21 11:51:45 +0000;51.876126;6.050406;14.128011;5.000000;5.000000;23.508001;163.125000
2020-06-21 11:51:49 +0000;51.875889;6.050500;13.987726;5.000000;5.000000;23.363999;165.234375
2020-06-21 11:51:54 +0000;51.875618;6.050617;14.438476;5.000000;5.000000;23.112000;164.882812
2020-06-21 11:51:59 +0000;51.875376;6.050685;14.435528;5.000000;5.000000;20.052001;165.585938
2020-06-21 11:52:04 +0000;51.875144;6.050767;14.112765;5.000000;5.000000;17.819999;169.804688
2020-06-21 11:52:10 +0000;51.874887;6.050763;14.729490;5.000000;5.000000;18.072000;179.296875
2020-06-21 11:52:15 +0000;51.874664;6.050876;14.737629;8.502024;8.502024;18.324001;182.662979
2020-06-21 11:52:20 +0000;51.874407;6.050754;15.155517;5.000000;5.000000;17.640000;189.492188
2020-06-21 11:52:26 +0000;51.874167;6.050812;15.088824;5.000000;5.000000;16.919999;142.031250
2020-06-21 11:52:32 +0000;51.874093;6.051219;15.125588;5.000000;5.000000;19.475999;103.710938
2020-06-21 11:52:37 +0000;51.874046;6.051614;15.504078;5.000000;5.000000;19.547999;107.578125
2020-06-21 11:52:42 +0000;51.873976;6.051966;15.384508;5.000000;5.000000;17.712000;109.335938
2020-06-21 11:52:47 +0000;51.873951;6.052392;14.867748;5.000000;5.000000;21.168000;100.824524
2020-06-21 11:52:52 +0000;51.873906;6.052818;14.987800;5.000000;5.000000;19.584000;99.348625
2020-06-21 11:52:57 +0000;51.873862;6.053249;15.327347;5.000000;5.000000;20.340000;99.348625
2020-06-21 11:53:02 +0000;51.873800;6.053713;15.653405;5.000000;5.000000;23.219999;107.459030
2020-06-21 11:53:05 +0000;51.873706;6.054082;16.090723;11.476115;11.476115;21.563999;129.218216
2020-06-21 11:53:10 +0000;51.873474;6.054242;16.479444;5.000000;5.000000;19.908001;177.031540
2020-06-21 11:53:16 +0000;51.873265;6.054422;15.570438;5.000000;5.000000;23.544000;89.134254
2020-06-21 11:53:21 +0000;51.873290;6.054897;15.626606;5.000000;5.000000;22.391999;84.553543
2020-06-21 11:53:25 +0000;51.873312;6.055281;15.732518;5.000000;5.000000;23.724001;84.553543
2020-06-21 11:53:30 +0000;51.873348;6.055698;15.778416;5.000000;5.000000;23.975999;74.576294
2020-06-21 11:53:34 +0000;51.873397;6.056092;16.129141;5.000000;5.000000;23.004000;84.768875
2020-06-21 11:53:38 +0000;51.873421;6.056474;16.175121;5.000000;5.000000;24.263999;83.915314
2020-06-21 11:53:42 +0000;51.873441;6.056879;16.096016;5.000000;5.000000;25.019999;86.367973
2020-06-21 11:53:48 +0000;51.873417;6.057473;16.436382;5.000000;5.000000;24.228000;91.757812
2020-06-21 11:53:53 +0000;51.873287;6.057883;16.554665;5.000000;5.000000;23.508001;110.742188
2020-06-21 11:53:57 +0000;51.873135;6.058179;16.177556;5.000000;5.000000;22.752001;126.562500
2020-06-21 11:54:20 +0000;51.872912;6.058245;15.292232;5.000000;5.000000;17.352001;242.226562
2020-06-21 11:54:25 +0000;51.872801;6.057881;14.364891;5.000000;5.000000;19.224001;237.656250
2020-06-21 11:54:30 +0000;51.872668;6.057493;14.156916;5.000000;5.000000;23.184000;240.468750
2020-06-21 11:54:34 +0000;51.872556;6.057152;13.999389;5.000000;5.000000;23.328000;240.820312
2020-06-21 11:54:38 +0000;51.872421;6.056842;14.316892;5.000000;5.000000;19.872000;230.273438
2020-06-21 11:54:43 +0000;51.872180;6.056776;13.991397;5.000000;5.000000;14.796000;181.757812
2020-06-21 11:54:49 +0000;51.871949;6.056761;13.976205;5.000000;5.000000;14.220000;185.625000
2020-06-21 11:54:58 +0000;51.871708;6.056777;13.473681;5.000000;5.000000;9.900000;181.757812
2020-06-21 11:55:08 +0000;51.871482;6.056734;13.728956;5.000000;5.000000;6.876000;168.398438
2020-06-21 11:55:19 +0000;51.871259;6.056858;13.583531;5.000000;5.000000;14.580001;133.593750
2020-06-21 11:55:24 +0000;51.871072;6.057196;14.101913;5.000000;5.000000;22.356000;138.867188
2020-06-21 11:55:27 +0000;51.870911;6.057452;13.922252;5.000000;5.000000;26.244000;137.460938
2020-06-21 11:55:31 +0000;51.870773;6.057788;13.433909;5.000000;5.000000;27.432000;108.984375
2020-06-21 11:55:35 +0000;51.870667;6.058164;13.257705;5.000000;5.000000;27.972000;113.906250
2020-06-21 11:55:39 +0000;51.870569;6.058554;13.325628;5.000000;5.000000;26.136001;114.609375
2020-06-21 11:55:43 +0000;51.870411;6.058942;13.629876;5.000000;5.000000;28.763999;121.289062
2020-06-21 11:55:46 +0000;51.870272;6.059262;13.515640;5.000000;5.000000;28.404000;119.179688
2020-06-21 11:55:50 +0000;51.870150;6.059656;13.710773;5.000000;5.000000;28.008001;117.421875
2020-06-21 11:55:54 +0000;51.870037;6.060042;15.898636;5.000000;5.000000;27.756000;123.046875
