Number	Latitude decimal	Longitude decimal	Length	Time	Duration	Speed	Knots	Bearing	Elevation	Elevation Delta	Elevation Gain	Elevation Loss	Latitude degrees	Longitude degrees	Name
2030	51.789370	6.058834	29.58251192842303	2020-06-21T15:47:41Z	5	5.916502385684607	11.50076057692115	SW	22.803398	-0.3598759999999999	518.7965039999993	-521.5492579999997	51°47.362'N	6°3.530'E	
2031	51.789187	6.058567	27.36997062167506	2020-06-21T15:47:46Z	5	5.473994124335012	10.64059333023753	SW	22.936647	0.1332489999999993	518.9297529999993	-521.5492579999997	51°47.351'N	6°3.514'E	
2032	51.788983	6.058286	29.75729438547458	2020-06-21T15:47:51Z	5	5.951458877094916	11.5687105602241	SW	22.969052	0.03240500000000068	518.9621579999994	-521.5492579999997	51°47.339'N	6°3.497'E	
2033	51.788810	6.058052	25.04491744795892	2020-06-21T15:47:56Z	5	5.008983489591783	9.736684968965879	SW	22.815343	-0.1537090000000028	518.9621579999994	-521.7029669999997	51°47.329'N	6°3.483'E	
2034	51.788620	6.057793	27.59462474156338	2020-06-21T15:48:01Z	5	5.518924948312676	10.72793186496731	SW	22.578641	-0.2367019999999975	518.9621579999994	-521.9396689999998	51°47.317'N	6°3.468'E	
2035	51.788428	6.057532	27.85301344322922	2020-06-21T15:48:06Z	5	5.570602688645844	10.82838535589568	W	22.364141	-0.214500000000001	518.9621579999994	-522.1541689999998	51°47.306'N	6°3.452'E	
2036	51.788300	6.057145	30.14052365745077	2020-06-21T15:48:12Z	6	5.023420609575128	9.7647484851322	W	21.931005	-0.4331360000000011	518.9621579999994	-522.5873049999998	51°47.298'N	6°3.429'E	
2037	51.788215	6.056796	25.76071645997322	2020-06-21T15:48:15Z	3	8.58690548665774	16.69160893734247	W	21.865612	-0.06539300000000026	518.9621579999994	-522.6526979999998	51°47.293'N	6°3.408'E	
2038	51.788146	6.056328	33.04314680724137	2020-06-21T15:48:18Z	3	11.01438226908046	21.41024631138083	W	21.680303	-0.1853090000000002	518.9621579999994	-522.8380069999997	51°47.289'N	6°3.380'E	
2039	51.788167	6.055949	26.13435833907224	2020-06-21T15:48:21Z	3	8.711452779690747	16.93370950695299	NW	21.871089	0.1907860000000028	519.1529439999994	-522.8380069999997	51°47.290'N	6°3.357'E	
2040	51.788418	6.055561	38.55914238971539	2020-06-21T15:48:22Z	1	38.55914238971539	74.95297656745799	W	21.871089	0	519.1529439999994	-522.8380069999997	51°47.305'N	6°3.334'E	
2041	51.788309	6.055176	29.08014261241697	2020-06-21T15:48:27Z	5	5.816028522483394	11.3054550113033	W	22.648504	0.7774149999999977	519.9303589999994	-522.8380069999997	51°47.299'N	6°3.311'E	
2042	51.788198	6.054842	26.04058600124657	2020-06-21T15:48:31Z	4	6.510146500311643	12.65471241960833	SW	22.529193	-0.1193109999999997	519.9303589999994	-522.9573179999998	51°47.292'N	6°3.291'E	
2043	51.788074	6.054501	27.16736001900046	2020-06-21T15:48:35Z	4	6.791840004750116	13.20228078676718	W	22.545199	0.01600600000000085	519.9463649999993	-522.9573179999998	51°47.284'N	6°3.270'E	
2044	51.787964	6.054139	27.70054820406162	2020-06-21T15:48:39Z	4	6.925137051015405	13.46138951600848	SW	22.324192	-0.2210070000000002	519.9463649999993	-523.1783249999997	51°47.278'N	6°3.248'E	
2045	51.787828	6.053782	28.79611138415134	2020-06-21T15:48:43Z	4	7.199027846037835	13.99379062944284	W	22.080342	-0.2438499999999983	519.9463649999993	-523.4221749999997	51°47.270'N	6°3.227'E	
2046	51.787703	6.053415	28.77460572846635	2020-06-21T15:48:47Z	4	7.193651432116587	13.98333971685295	SW	22.171320	0.09097799999999978	520.0373429999993	-523.4221749999997	51°47.262'N	6°3.205'E	
2047	51.787560	6.053060	29.09609164924903	2020-06-21T15:48:51Z	4	7.274022912312258	14.13956937598055	SW	22.068686	-0.1026340000000019	520.0373429999993	-523.5248089999997	51°47.254'N	6°3.184'E	
2048	51.787418	6.052694	29.67297062739753	2020-06-21T15:48:55Z	4	7.418242656849383	14.41991013210015	SW	22.481860	0.4131740000000015	520.4505169999993	-523.5248089999997	51°47.245'N	6°3.162'E	
2049	51.787245	6.052341	30.93187792884308	2020-06-21T15:48:59Z	4	7.732969482210771	15.03169013820201	W	21.462390	-1.019470000000002	520.4505169999993	-524.5442789999996	51°47.235'N	6°3.140'E	
2050	51.787125	6.051980	28.14759786256634	2020-06-21T15:49:03Z	4	7.036899465641585	13.67863827014137	SW	20.905907	-0.5564830000000001	520.4505169999993	-525.1007619999996	51°47.228'N	6°3.119'E	
2051	51.786955	6.051685	27.69128139365051	2020-06-21T15:49:07Z	4	6.922820348412628	13.45688620641345	SW	21.169946	0.2640390000000004	520.7145559999993	-525.1007619999996	51°47.217'N	6°3.101'E	
2052	51.786801	6.051332	29.66813994599813	2020-06-21T15:49:11Z	4	7.417034986499533	14.41756260874191	W	19.984025	-1.185921	520.7145559999993	-526.2866829999996	51°47.208'N	6°3.080'E	
2053	51.786689	6.050991	26.51765855624753	2020-06-21T15:49:15Z	4	6.629414639061881	12.88655113424155	W	20.674897	0.6908720000000024	521.4054279999993	-526.2866829999996	51°47.201'N	6°3.059'E	
2054	51.786566	6.050643	27.52833569638786	2020-06-21T15:49:19Z	4	6.882083924096964	13.37770093236575	SW	20.777524	0.1026269999999982	521.5080549999993	-526.2866829999996	51°47.194'N	6°3.039'E	
2055	51.786442	6.050324	25.87678508920634	2020-06-21T15:49:23Z	4	6.469196272301584	12.57511154442681	W	21.785013	1.007489	522.5155439999993	-526.2866829999996	51°47.187'N	6°3.019'E	
2056	51.786303	6.049929	31.21271760924876	2020-06-21T15:49:28Z	5	6.242543521849752	12.13453384376464	SW	20.143235	-1.641777999999999	522.5155439999993	-527.9284609999996	51°47.178'N	6°2.996'E	
2057	51.786163	6.049640	25.21191169543716	2020-06-21T15:49:32Z	4	6.30297792385929	12.25200892326479	SW	19.925178	-0.2180570000000017	522.5155439999993	-528.1465179999997	51°47.170'N	6°2.978'E	
2058	51.786024	6.049353	25.0353511910549	2020-06-21T15:49:36Z	4	6.258837797763724	12.16620738225831	SW	20.596419	0.671241000000002	523.1867849999993	-528.1465179999997	51°47.161'N	6°2.961'E	
2059	51.785858	6.049070	26.78688490200223	2020-06-21T15:49:41Z	5	5.357376980400446	10.41390773727624	W	20.039037	-0.5573820000000005	523.1867849999993	-528.7038999999996	51°47.151'N	6°2.944'E	
2060	51.785757	6.048705	27.46377839372977	2020-06-21T15:49:45Z	4	6.865944598432443	13.34632859306107	W	19.828491	-0.2105460000000008	523.1867849999993	-528.9144459999997	51°47.145'N	6°2.922'E	
2061	51.785638	6.048339	28.39947163239855	2020-06-21T15:49:49Z	4	7.099867908099639	13.80103913021099	SW	19.173059	-0.6554320000000011	523.1867849999993	-529.5698779999997	51°47.138'N	6°2.900'E	
2062	51.785468	6.048039	27.94403671054524	2020-06-21T15:49:53Z	4	6.986009177636309	13.57971546408363	SW	19.227997	0.05493799999999993	523.2417229999993	-529.5698779999997	51°47.128'N	6°2.882'E	
2063	51.785341	6.047686	28.04824112206026	2020-06-21T15:49:57Z	4	7.012060280515065	13.63035475693649	SW	19.495244	0.2672470000000011	523.5089699999993	-529.5698779999997	51°47.120'N	6°2.861'E	
2064	51.785194	6.047330	29.39897734737829	2020-06-21T15:50:01Z	4	7.349744336844572	14.2867600500174	SW	18.825139	-0.6701049999999995	523.5089699999993	-530.2399829999997	51°47.112'N	6°2.840'E	
2065	51.785069	6.047007	26.16910584571405	2020-06-21T15:50:05Z	4	6.542276461428512	12.71716806756766	SW	19.153416	0.3282769999999999	523.8372469999993	-530.2399829999997	51°47.104'N	6°2.820'E	
2066	51.784932	6.046667	27.87038360678546	2020-06-21T15:50:09Z	4	6.967595901696365	13.54392291905999	SW	18.859697	-0.2937189999999994	523.8372469999993	-530.5337019999997	51°47.096'N	6°2.800'E	
2067	51.784775	6.046329	29.03194241850802	2020-06-21T15:50:13Z	4	7.257985604627006	14.10839534376301	SW	18.797856	-0.06184100000000115	523.8372469999993	-530.5955429999997	51°47.087'N	6°2.780'E	
2068	51.784624	6.046010	27.58953693884411	2020-06-21T15:50:17Z	4	6.897384234711027	13.40744235688551	SW	18.989303	0.1914470000000001	524.0286939999993	-530.5955429999997	51°47.077'N	6°2.761'E	
2069	51.784491	6.045650	28.80112055163065	2020-06-21T15:50:21Z	4	7.200280137907663	13.99622489009693	SW	19.140001	0.150698000000002	524.1793919999993	-530.5955429999997	51°47.069'N	6°2.739'E	
2070	51.784329	6.045342	27.76859964279365	2020-06-21T15:50:25Z	4	6.942149910698412	13.49445986960395	SW	19.275278	0.1352769999999985	524.3146689999993	-530.5955429999997	51°47.060'N	6°2.721'E	
2071	51.784181	6.045035	26.73373887757457	2020-06-21T15:50:29Z	4	6.683434719393643	12.99155776987561	SW	19.592507	0.3172290000000011	524.6318979999993	-530.5955429999997	51°47.051'N	6°2.702'E	
2072	51.784056	6.044692	27.34386962526981	2020-06-21T15:50:33Z	4	6.835967406317454	13.28805759326953	W	18.830955	-0.7615520000000018	524.6318979999993	-531.3570949999997	51°47.043'N	6°2.682'E	
2073	51.783951	6.044332	27.33798121652409	2020-06-21T15:50:37Z	4	6.834495304131023	13.28519605554213	SW	18.585891	-0.2450639999999993	524.6318979999993	-531.6021589999997	51°47.037'N	6°2.660'E	
2074	51.783789	6.043984	29.91497888053756	2020-06-21T15:50:42Z	5	5.982995776107511	11.63001338767837	SW	18.687052	0.1011610000000012	524.7330589999993	-531.6021589999997	51°47.027'N	6°2.639'E	
2075	51.783645	6.043690	25.75737377996959	2020-06-21T15:50:46Z	4	6.439343444992398	12.51708229047809	SW	18.982143	0.2950909999999993	525.0281499999993	-531.6021589999997	51°47.019'N	6°2.621'E	
2076	51.783531	6.043365	25.66242207778818	2020-06-21T15:50:50Z	4	6.415605519447046	12.4709394546448	SW	18.938205	-0.0439380000000007	525.0281499999993	-531.6460969999997	51°47.012'N	6°2.602'E	
2077	51.783379	6.043044	27.76659243153559	2020-06-21T15:50:54Z	4	6.941648107883896	13.49348444296666	SW	18.516604	-0.421600999999999	525.0281499999993	-532.0676979999997	51°47.003'N	6°2.583'E	
2078	51.783257	6.042714	26.40630826212274	2020-06-21T15:50:59Z	5	5.281261652424549	10.26595137620003	SW	18.667276	0.1506720000000001	525.1788219999993	-532.0676979999997	51°46.995'N	6°2.563'E	
2079	51.783116	6.042407	26.26355248152266	2020-06-21T15:51:03Z	4	6.565888120380666	12.76306546077918	SW	18.597590	-0.0696860000000008	525.1788219999993	-532.1373839999998	51°46.987'N	6°2.544'E	
2080	51.782959	6.042029	31.27339842502264	2020-06-21T15:51:08Z	5	6.254679685004527	12.1581246576724	SW	19.026439	0.4288489999999996	525.6076709999993	-532.1373839999998	51°46.978'N	6°2.522'E	
2081	51.782820	6.041691	27.87860597935372	2020-06-21T15:51:12Z	4	6.96965149483843	13.5479186724679	SW	19.351495	0.325056	525.9327269999993	-532.1373839999998	51°46.969'N	6°2.501'E	
2082	51.782635	6.041305	33.53992161174731	2020-06-21T15:51:16Z	4	8.384980402936828	16.29909797546608	SW	19.373767	0.02227200000000096	525.9549989999994	-532.1373839999998	51°46.958'N	6°2.478'E	
2083	51.782497	6.040999	26.01106581423376	2020-06-21T15:51:20Z	4	6.502766453558441	12.64036675637317	W	20.030344	0.6565769999999986	526.6115759999993	-532.1373839999998	51°46.950'N	6°2.460'E	
2084	51.782415	6.040650	25.64344383259918	2020-06-21T15:51:24Z	4	6.410860958149796	12.4617167652981	SW	20.039752	0.009408000000000527	526.6209839999993	-532.1373839999998	51°46.945'N	6°2.439'E	
2085	51.782273	6.040304	28.52088557449369	2020-06-21T15:51:28Z	4	7.130221393623422	13.86004158587275	W	19.146391	-0.8933609999999987	526.6209839999993	-533.0307449999998	51°46.936'N	6°2.418'E	
2086	51.782179	6.039955	26.146300064428	2020-06-21T15:51:32Z	4	6.536575016107	12.7060853444805	W	19.191084	0.04469299999999876	526.6656769999994	-533.0307449999998	51°46.931'N	6°2.397'E	
2087	51.782086	6.039541	30.25446862275554	2020-06-21T15:51:37Z	5	6.050893724551108	11.76199644080843	W	18.768627	-0.4224570000000014	526.6656769999994	-533.4532019999998	51°46.925'N	6°2.372'E	
2088	51.781998	6.039167	27.48556065260834	2020-06-21T15:51:41Z	4	6.871390163152085	13.35691392404957	W	18.856645	0.08801800000000171	526.7536949999994	-533.4532019999998	51°46.920'N	6°2.350'E	
2089	51.781904	6.038801	27.22109654555194	2020-06-21T15:51:45Z	4	6.805274136387986	13.22839464956216	W	18.464939	-0.3917059999999992	526.7536949999994	-533.8449079999998	51°46.914'N	6°2.328'E	
2090	51.781832	6.038433	26.51216457131857	2020-06-21T15:51:49Z	4	6.628041142829642	12.88388127115512	W	18.773631	0.3086920000000006	527.0623869999994	-533.8449079999998	51°46.910'N	6°2.306'E	
2091	51.781761	6.038047	27.66175076691487	2020-06-21T15:51:53Z	4	6.915437691728718	13.44253546987886	W	18.837246	0.06361499999999864	527.1260019999994	-533.8449079999998	51°46.906'N	6°2.283'E	
2092	51.781709	6.037647	28.07641942624933	2020-06-21T15:51:57Z	4	7.019104856562333	13.64404831728755	W	18.769269	-0.06797699999999907	527.1260019999994	-533.9128849999998	51°46.903'N	6°2.259'E	
2093	51.781681	6.037218	29.63195773937969	2020-06-21T15:52:01Z	4	7.407989434844922	14.39997946297701	W	18.828992	0.05972299999999819	527.1857249999994	-533.9128849999998	51°46.901'N	6°2.233'E	
2094	51.781697	6.036801	28.69916782956498	2020-06-21T15:52:05Z	4	7.174791957391246	13.94667983077778	W	18.618648	-0.2103439999999992	527.1857249999994	-534.1232289999998	51°46.902'N	6°2.208'E	
2095	51.781635	6.036379	29.79379411579129	2020-06-21T15:52:09Z	4	7.448448528947822	14.47862565021804	W	18.662945	0.04429700000000025	527.2300219999994	-534.1232289999998	51°46.898'N	6°2.183'E	
2096	51.781649	6.035923	31.36165816628149	2020-06-21T15:52:13Z	4	7.840414541570373	15.24054662507806	W	18.805017	0.1420719999999989	527.3720939999994	-534.1232289999998	51°46.899'N	6°2.155'E	
2097	51.781636	6.035482	30.32711443307793	2020-06-21T15:52:17Z	4	7.581778608269483	14.73779859058404	W	19.240514	0.4354970000000016	527.8075909999994	-534.1232289999998	51°46.898'N	6°2.129'E	
2098	51.781601	6.035057	29.45121877215357	2020-06-21T15:52:21Z	4	7.362804693038392	14.31214735147406	W	19.039982	-0.2005320000000026	527.8075909999994	-534.3237609999998	51°46.896'N	6°2.103'E	
2099	51.781606	6.034610	30.70993653647134	2020-06-21T15:52:25Z	4	7.677484134117836	14.92383524990044	W	18.679222	-0.3607599999999991	527.8075909999994	-534.6845209999998	51°46.896'N	6°2.077'E	
2100	51.781605	6.034171	30.15559249712138	2020-06-21T15:52:29Z	4	7.538898124280346	14.6544455979486	W	18.742434	0.06321200000000005	527.8708029999995	-534.6845209999998	51°46.896'N	6°2.050'E	
2101	51.781584	6.033749	29.08127139159513	2020-06-21T15:52:33Z	4	7.270317847898784	14.13236730692628	W	18.803447	0.0610129999999991	527.9318159999995	-534.6845209999998	51°46.895'N	6°2.025'E	
2102	51.781578	6.033317	29.68204363734099	2020-06-21T15:52:37Z	4	7.420510909335246	14.42431926220226	W	19.230113	0.4266660000000009	528.3584819999994	-534.6845209999998	51°46.895'N	6°1.999'E	
2103	51.781630	6.032910	28.5472299311652	2020-06-21T15:52:41Z	4	7.1368074827913	13.87284391902845	W	19.019175	-0.2109379999999987	528.3584819999994	-534.8954589999998	51°46.898'N	6°1.975'E	
2104	51.781628	6.032518	26.92780851095093	2020-06-21T15:52:45Z	4	6.731952127737732	13.08586806687273	W	18.579980	-0.4391950000000016	528.3584819999994	-535.3346539999999	51°46.898'N	6°1.951'E	
2105	51.781612	6.032112	27.9450980385158	2020-06-21T15:52:49Z	4	6.98627450962895	13.5802312282162	W	19.026947	0.4469670000000008	528.8054489999994	-535.3346539999999	51°46.897'N	6°1.927'E	
2106	51.781608	6.031660	31.05154547006322	2020-06-21T15:52:54Z	5	6.210309094012644	12.07187512874652	W	18.858259	-0.1686879999999995	528.8054489999994	-535.5033419999999	51°46.896'N	6°1.900'E	
2107	51.781617	6.031284	25.84716961424231	2020-06-21T15:52:58Z	4	6.461792403560577	12.56071957495186	W	18.808580	-0.04967900000000114	528.8054489999994	-535.5530209999998	51°46.897'N	6°1.877'E	
2108	51.781611	6.030863	28.92661537307541	2020-06-21T15:53:02Z	4	7.231653843268853	14.05721049447072	W	18.567390	-0.2411899999999996	528.8054489999994	-535.7942109999998	51°46.897'N	6°1.852'E	
2109	51.781588	6.030407	31.42706965522791	2020-06-21T15:53:07Z	5	6.285413931045583	12.21786725256861	W	18.521521	-0.04586899999999972	528.8054489999994	-535.8400799999998	51°46.895'N	6°1.824'E	
2110	51.781593	6.030029	25.9711745295616	2020-06-21T15:53:11Z	4	6.492793632390399	12.62098114287158	W	18.552303	0.03078199999999853	528.8362309999994	-535.8400799999998	51°46.896'N	6°1.802'E	
2111	51.781608	6.029634	27.1840504211175	2020-06-21T15:53:15Z	4	6.796012605279374	13.21039167332513	W	18.679580	0.127277000000003	528.9635079999995	-535.8400799999998	51°46.896'N	6°1.778'E	
2112	51.781645	6.029245	27.03478205967859	2020-06-21T15:53:19Z	4	6.758695514919649	13.13785305275549	W	18.731595	0.05201499999999726	529.0155229999995	-535.8400799999998	51°46.899'N	6°1.755'E	
2113	51.781646	6.028875	25.41592290426759	2020-06-21T15:53:23Z	4	6.353980726066896	12.35115043943505	W	18.938896	0.2073010000000011	529.2228239999995	-535.8400799999998	51°46.899'N	6°1.733'E	
2114	51.781643	6.028484	26.86025801443068	2020-06-21T15:53:27Z	4	6.71506450360767	13.05304115171711	W	19.125778	0.1868820000000007	529.4097059999995	-535.8400799999998	51°46.899'N	6°1.709'E	
2115	51.781668	6.028092	27.06957263991392	2020-06-21T15:53:31Z	4	6.76739315997848	13.1547599222003	W	19.340747	0.214969	529.6246749999995	-535.8400799999998	51°46.900'N	6°1.686'E	
2116	51.781579	6.027666	30.88589320606421	2020-06-21T15:53:36Z	5	6.177178641212842	12.00747468053959	W	19.569303	0.2285560000000011	529.8532309999995	-535.8400799999998	51°46.895'N	6°1.660'E	
2117	51.781528	6.027258	28.59233903574956	2020-06-21T15:53:41Z	5	5.718467807149912	11.1158121521238	W	19.208483	-0.3608200000000004	529.8532309999995	-536.2008999999998	51°46.892'N	6°1.635'E	
2118	51.781571	6.026815	30.80245316057859	2020-06-21T15:53:46Z	5	6.160490632115717	11.97503578596635	W	19.733827	0.5253440000000005	530.3785749999995	-536.2008999999998	51°46.894'N	6°1.609'E	
2119	51.781559	6.026412	27.71457957253372	2020-06-21T15:53:51Z	5	5.542915914506744	10.77456657247196	W	19.032500	-0.7013270000000027	530.3785749999995	-536.9022269999998	51°46.894'N	6°1.585'E	
2120	51.781546	6.025990	29.02358820750874	2020-06-21T15:53:56Z	5	5.804717641501748	11.28346841760248	W	18.619229	-0.4132709999999982	530.3785749999995	-537.3154979999998	51°46.893'N	6°1.559'E	
2121	51.781589	6.025604	26.94120160289943	2020-06-21T15:54:01Z	5	5.388240320579887	10.47390127110235	W	18.368530	-0.2506990000000009	530.3785749999995	-537.5661969999999	51°46.895'N	6°1.536'E	
2122	51.781618	6.025130	32.71840494188137	2020-06-21T15:54:06Z	5	6.543680988376273	12.71989824953955	W	17.833296	-0.5352339999999991	530.3785749999995	-538.1014309999998	51°46.897'N	6°1.508'E	
2123	51.781649	6.024703	29.53234432490285	2020-06-21T15:54:11Z	5	5.90646886498057	11.48125697296082	W	17.363215	-0.4700810000000004	530.3785749999995	-538.5715119999999	51°46.899'N	6°1.482'E	
2124	51.781694	6.024265	30.49870600062831	2020-06-21T15:54:16Z	5	6.099741200125662	11.85694833717362	W	17.314139	-0.04907599999999945	530.3785749999995	-538.6205879999999	51°46.902'N	6°1.456'E	
2125	51.781719	6.023834	29.73563579674588	2020-06-21T15:54:21Z	5	5.947127159349176	11.56029037454124	W	17.163822	-0.1503170000000011	530.3785749999995	-538.7709049999999	51°46.903'N	6°1.430'E	
2126	51.781784	6.023426	28.94021022022434	2020-06-21T15:54:26Z	5	5.788042044044868	11.25105364932778	W	16.783473	-0.3803489999999989	530.3785749999995	-539.1512539999999	51°46.907'N	6°1.406'E	
2127	51.781872	6.023008	30.32968497810725	2020-06-21T15:54:31Z	5	6.065936995621449	11.79123822042679	W	17.233470	0.4499969999999998	530.8285719999996	-539.1512539999999	51°46.912'N	6°1.380'E	
2128	51.781946	6.022625	27.56168196872956	2020-06-21T15:54:36Z	5	5.512336393745913	10.71512473945956	W	16.865501	-0.3679690000000022	530.8285719999996	-539.5192229999999	51°46.917'N	6°1.357'E	
2129	51.782024	6.022273	25.68328299808988	2020-06-21T15:54:48Z	12	2.140273583174157	4.160359016967909	NW	17.713730	0.8482290000000035	531.6768009999996	-539.5192229999999	51°46.921'N	6°1.336'E	
2130	51.782153	6.021922	28.0438758746458	2020-06-21T15:55:55Z	67	0.4185653115618775	0.8136258756059883	W	18.722600	1.008869999999998	532.6856709999996	-539.5192229999999	51°46.929'N	6°1.315'E	
2131	51.782230	6.021558	26.4245115920513	2020-06-21T15:56:02Z	7	3.7749302274359	7.33787733194655	W	18.697661	-0.02493899999999982	532.6856709999996	-539.5441619999999	51°46.934'N	6°1.293'E	
2132	51.782334	6.021217	26.11497753391348	2020-06-21T15:56:08Z	6	4.352496255652247	8.460575874915342	W	18.479010	-0.2186510000000013	532.6856709999996	-539.7628129999999	51°46.940'N	6°1.273'E	
2133	51.782432	6.020847	27.64660253648625	2020-06-21T15:56:14Z	6	4.607767089414375	8.956782679204421	W	18.398638	-0.08037200000000055	532.6856709999996	-539.8431849999999	51°46.946'N	6°1.251'E	
2134	51.782518	6.020490	26.31575711361074	2020-06-21T15:56:20Z	6	4.385959518935124	8.525623254946833	W	18.327129	-0.07150899999999893	532.6856709999996	-539.9146939999999	51°46.951'N	6°1.229'E	
2135	51.782636	6.020145	27.07854272299181	2020-06-21T15:56:25Z	5	5.415708544598362	10.52729522707778	W	18.374268	0.04713900000000137	532.7328099999996	-539.9146939999999	51°46.958'N	6°1.209'E	
2136	51.782751	6.019733	31.04724686887375	2020-06-21T15:56:30Z	5	6.209449373774751	12.07020396629706	W	18.208692	-0.1655760000000015	532.7328099999996	-540.0802699999999	51°46.965'N	6°1.184'E	
2137	51.782884	6.019340	30.77002873232116	2020-06-21T15:56:35Z	5	6.154005746464231	11.96243017670861	W	17.764990	-0.4437019999999983	532.7328099999996	-540.523972	51°46.973'N	6°1.160'E	
2138	51.782996	6.018983	27.49493875090909	2020-06-21T15:56:39Z	4	6.873734687727271	13.36147131523244	W	17.801766	0.0367759999999997	532.7695859999997	-540.523972	51°46.980'N	6°1.139'E	
2139	51.783109	6.018641	26.63217109937894	2020-06-21T15:56:43Z	4	6.658042774844736	12.94219977831188	NW	18.234196	0.4324300000000001	533.2020159999996	-540.523972	51°46.987'N	6°1.118'E	
2140	51.783228	6.018311	26.23706017031631	2020-06-21T15:56:47Z	4	6.559265042579077	12.75019122747156	W	18.783804	0.5496079999999992	533.7516239999997	-540.523972	51°46.994'N	6°1.099'E	
2141	51.783345	6.017969	26.84415471970981	2020-06-21T15:56:51Z	4	6.711038679927452	13.04521557652878	W	18.970872	0.187068	533.9386919999996	-540.523972	51°47.001'N	6°1.078'E	
2142	51.783453	6.017613	27.23502671535756	2020-06-21T15:56:55Z	4	6.808756678839391	13.23516417052602	W	18.127361	-0.8435109999999995	533.9386919999996	-541.367483	51°47.007'N	6°1.057'E	
2143	51.783556	6.017269	26.25082806628206	2020-06-21T15:56:59Z	4	6.562707016570515	12.75688188965794	W	18.134700	0.007338999999998208	533.9460309999996	-541.367483	51°47.013'N	6°1.036'E	
2144	51.783590	6.016875	27.32513546319303	2020-06-21T15:57:03Z	4	6.831283865798258	13.27895351882618	W	17.918766	-0.2159339999999972	533.9460309999996	-541.5834169999999	51°47.015'N	6°1.012'E	
2145	51.783720	6.016494	29.88677922450573	2020-06-21T15:57:08Z	5	5.977355844901146	11.61905023846514	NW	17.957912	0.03914599999999879	533.9851769999996	-541.5834169999999	51°47.023'N	6°0.990'E	
2146	51.783910	6.015994	40.30564110002916	2020-06-21T15:57:14Z	6	6.717606850004859	13.05798307775916	W	17.565074	-0.3928380000000011	533.9851769999996	-541.9762549999999	51°47.035'N	6°0.960'E	
2147	51.784017	6.015671	25.16675495387793	2020-06-21T15:57:18Z	4	6.291688738469482	12.23006450242067	W	18.063349	0.4982749999999996	534.4834519999996	-541.9762549999999	51°47.041'N	6°0.940'E	
2148	51.784130	6.015310	27.78965901486793	2020-06-21T15:57:22Z	4	6.947414753716982	13.50469390570916	W	17.725253	-0.3380960000000002	534.4834519999996	-542.3143509999999	51°47.048'N	6°0.919'E	
2149	51.784236	6.014983	25.35747383348976	2020-06-21T15:57:26Z	4	6.339368458372439	12.32274646335512	W	17.560298	-0.1649549999999991	534.4834519999996	-542.4793059999998	51°47.054'N	6°0.899'E	
2150	51.784342	6.014596	29.07084607371387	2020-06-21T15:57:30Z	4	7.267711518428467	14.12730100773993	W	17.368572	-0.1917259999999992	534.4834519999996	-542.6710319999999	51°47.061'N	6°0.876'E	
2151	51.784470	6.014198	30.81094450983188	2020-06-21T15:57:34Z	4	7.702736127457969	14.97292119807779	W	17.039788	-0.3287839999999989	534.4834519999996	-542.9998159999999	51°47.068'N	6°0.852'E	
2152	51.784577	6.013822	28.42772699144741	2020-06-21T15:57:38Z	4	7.106931747861853	13.81477013622825	W	17.144941	0.1051529999999978	534.5886049999996	-542.9998159999999	51°47.075'N	6°0.829'E	
2153	51.784675	6.013434	28.7861146330674	2020-06-21T15:57:42Z	4	7.19652865826685	13.98893259705864	W	17.109333	-0.03560799999999986	534.5886049999996	-543.0354239999999	51°47.081'N	6°0.806'E	
2154	51.784635	6.012938	34.3567435594143	2020-06-21T15:57:46Z	4	8.589185889853576	16.69604168653524	W	16.735692	-0.3736409999999992	534.5886049999996	-543.4090649999999	51°47.078'N	6°0.776'E	
2155	51.784766	6.012525	31.8790792892443	2020-06-21T15:57:51Z	5	6.37581585784886	12.39359454009112	W	16.654180	-0.08151200000000003	534.5886049999996	-543.4905769999999	51°47.086'N	6°0.752'E	
2156	51.784883	6.012167	27.81025351921851	2020-06-21T15:57:55Z	4	6.952563379804626	13.51470203417326	W	16.554069	-0.1001110000000018	534.5886049999996	-543.5906879999999	51°47.093'N	6°0.730'E	
2157	51.784995	6.011830	26.27614222322635	2020-06-21T15:57:59Z	4	6.569035555806589	12.76918358579717	W	16.520919	-0.03314999999999912	534.5886049999996	-543.6238379999999	51°47.100'N	6°0.710'E	
2158	51.785097	6.011503	25.15402890154377	2020-06-21T15:58:04Z	5	5.030805780308754	9.779104108588488	W	16.493251	-0.02766799999999847	534.5886049999996	-543.6515059999998	51°47.106'N	6°0.690'E	
2159	51.785179	6.011125	27.51329811943346	2020-06-21T15:58:09Z	5	5.502659623886693	10.69631460366411	W	16.459678	-0.03357300000000052	534.5886049999996	-543.6850789999999	51°47.111'N	6°0.667'E	
2160	51.785263	6.010722	29.20933528466375	2020-06-21T15:58:14Z	5	5.841867056932751	11.3556811041854	W	15.908168	-0.5515100000000004	534.5886049999996	-544.2365889999999	51°47.116'N	6°0.643'E	
2161	51.785342	6.010359	26.4307594370131	2020-06-21T15:58:18Z	4	6.607689859253274	12.84432154066112	W	15.733714	-0.174453999999999	534.5886049999996	-544.4110429999998	51°47.121'N	6°0.622'E	
2162	51.785413	6.010011	25.16893442422213	2020-06-21T15:58:22Z	4	6.292233606055533	12.23112364027693	W	15.951694	0.217979999999999	534.8065849999996	-544.4110429999998	51°47.125'N	6°0.601'E	
